Date,Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z
1965-03-02,7.911023113580391E+07,-7.378585852531877E+07,-5.523061257913098E+06,2.302697265017999E+01,2.363154308008691E+01,-1.006249037715452E+00
1965-03-03,8.108962038140066E+07,-7.172028725523342E+07,-5.610524222077195E+06,2.279254091844994E+01,2.419937074847758E+01,-1.018007970984116E+00
1965-03-04,8.304841563984387E+07,-6.960128018808329E+07,-5.698859219205122E+06,2.254537170105449E+01,2.486858475401091E+01,-1.025821530889402E+00
1965-03-05,8.498425316582055E+07,-6.742015802978851E+07,-5.787570168755509E+06,2.225632858121138E+01,2.563609006054972E+01,-1.026148511423054E+00
1965-03-06,8.689230497783248E+07,-6.516882395063567E+07,-5.875871418676034E+06,2.189780271797501E+01,2.649156295409541E+01,-1.015861732229375E+00
1965-03-07,8.876548608274017E+07,-6.284036522567798E+07,-5.962732081786096E+06,2.144543015890716E+01,2.741805288918235E+01,-9.924410505375842E-01
1965-03-08,9.059480227898736E+07,-6.042958502355448E+07,-6.046935528148461E+06,2.087961202284119E+01,2.839298931364866E+01,-9.541293883913955E-01
1965-03-09,9.236981739302103E+07,-5.793343183874398E+07,-6.127150408352107E+06,2.018674483607438E+01,2.938953209836970E+01,-9.000422597514532E-01
1965-03-10,9.407921151893215E+07,-5.535130030195504E+07,-6.202008879387412E+06,1.936008597849826E+01,3.037818324646395E+01,-8.302241174085285E-01
1965-03-11,9.571139628037289E+07,-5.268518494464263E+07,-6.270187265476417E+06,1.840020144523650E+01,3.132856162430370E+01,-7.456480823346432E-01
1965-03-12,9.725514965480435E+07,-4.993967745837814E+07,-6.330484237610452E+06,1.731496859757131E+01,3.221123251578304E+01,-6.481590703818139E-01
1965-03-13,9.870023170523867E+07,-4.712180753137426E+07,-6.381891746707173E+06,1.611913371142160E+01,3.299948045789212E+01,-5.403637826160903E-01
1965-03-14,1.000379437267418E+08,-4.424073688105765E+07,-6.423654387014840E+06,1.483345127785681E+01,3.367091727367783E+01,-4.254742655887664E-01
1965-03-15,1.012615967631615E+08,-4.130732505170046E+07,-6.455313571723862E+06,1.348345751263363E+01,3.420882726711469E+01,-3.071145789384744E-01
1965-03-16,1.023668609736025E+08,-3.833359336402130E+07,-6.476733828691166E+06,1.209795283581295E+01,3.460316757064735E+01,-1.891023572624668E-01
1965-03-17,1.033519745912747E+08,-3.533211961264828E+07,-6.488109614280293E+06,1.070728582794826E+01,3.485116266307044E+01,-7.521858402477477E-02
1965-03-18,1.042177997765631E+08,-3.231540032879664E+07,-6.489952231096368E+06,9.341543273854914E+00,3.495745682062088E+01,3.102038598527201E-02
1965-03-19,1.049677219996574E+08,-2.929521940205985E+07,-6.483057648429630E+06,8.028756631174948E+00,3.493381521899740E+01,1.265746562330357E-01
1965-03-20,1.056073991266899E+08,-2.628206146631267E+07,-6.468457188545147E+06,6.793234258902430E+00,3.479839192485987E+01,2.090635553117295E-01
1965-03-21,1.061443755454432E+08,-2.328460572409857E+07,-6.447354086574958E+06,5.654121072348593E+00,3.457460942402380E+01,2.769081984960398E-01
1965-03-22,1.065875848936430E+08,-2.030933097802740E+07,-6.421049792986052E+06,4.624273423152268E+00,3.428971801982454E+01,3.294251529259959E-01
1965-03-23,1.069467717429977E+08,-1.736025585577761E+07,-6.390864512900235E+06,3.709517781483645E+00,3.397312295469329E+01,3.668654968775922E-01
1965-03-24,1.072318675314547E+08,-1.443882997081827E+07,-6.358056827801399E+06,2.908338394593411E+00,3.365458127063648E+01,3.903968932262867E-01
1965-03-25,1.074523588234385E+08,-1.154398255665012E+07,-6.323747300964126E+06,2.212012938338265E+00,3.336237836647133E+01,4.020297719762329E-01
1965-03-26,1.076166864431478E+08,-8.672325509459088E+06,-6.288850724871432E+06,1.605187861256660E+00,3.312159544703054E+01,4.044921247309503E-01
1965-03-27,1.077317121409722E+08,-5.818498358115692E+06,-6.254021141782605E+06,1.066858309829339E+00,3.295257351673050E+01,4.010605474213182E-01
1965-03-28,1.078022853326481E+08,-2.975634025599247E+06,-6.219612989601515E+06,5.716928535946135E-01,3.286966758476893E+01,3.953578354109855E-01
1965-03-29,1.078309363461943E+08,-1.359168799024480E+05,-6.185660741785840E+06,9.162220403689375E-02,3.288036705269266E+01,3.911294746043570E-01
1965-03-30,1.078177148951529E+08,2.708801055563986E+06,-6.151878282190521E+06,-4.024049764281958E-01,3.298483592616799E+01,3.920126590323552E-01
1965-03-31,1.077601836387411E+08,5.566363408922827E+06,-6.117678052225724E+06,-9.386062677551323E-01,3.317590089290642E+01,4.013119210922902E-01
1965-04-01,1.076535672303279E+08,8.443691210423987E+06,-6.082208801918080E+06,-1.542600438950675E+00,3.343948799904442E+01,4.217950574224503E-01
1965-04-02,1.074910477719401E+08,1.134622088879087E+07,-6.044409641915061E+06,-2.235800804785418E+00,3.375548130195406E+01,4.555217958530147E-01
1965-04-03,1.072641886625847E+08,1.427743288615907E+07,-6.003077099348675E+06,-3.034064990292901E+00,3.409895114623404E+01,5.037156524677862E-01
1965-04-04,1.069634609965306E+08,1.723849973920964E+07,-5.956941087392846E+06,-3.946683466370605E+00,3.444167717094014E+01,5.666867942644878E-01
1965-04-05,1.065788404118848E+08,2.022807518979115E+07,-5.904745154666685E+06,-4.975768563219916E+00,3.475387318379640E+01,6.438106127979921E-01
1965-04-06,1.061004379912737E+08,2.324223728910360E+07,-5.845326119508257E+06,-6.116081249119284E+00,3.500600872837281E+01,7.335633171714271E-01
1965-04-07,1.055191267372982E+08,2.627458906974039E+07,-5.777688231487956E+06,-7.355306269152727E+00,3.517061627345388E+01,8.336123779412699E-01
1965-04-08,1.048271254124653E+08,2.931651075208549E+07,-5.701067336075128E+06,-8.674758899592709E+00,3.522397382972084E+01,9.409563089242337E-01
1965-04-09,1.040185041302175E+08,3.235754821159392E+07,-5.614981127774969E+06,-1.005048025570254E+01,3.514756039395041E+01,1.052105265474406E+00
1965-04-10,1.030895808521402E+08,3.538591412475338E+07,-5.519262425157288E+06,-1.145465439852240E+01,3.492919547210848E+01,1.163291448979916E+00
1965-04-11,1.020391845956675E+08,3.838907134066158E+07,-5.414073436290946E+06,-1.285726086438004E+01,3.456379319539401E+01,1.270696489865546E+00
1965-04-12,1.008687692811893E+08,4.135436301112425E+07,-5.299900142061435E+06,-1.422786188590947E+01,3.405368504291356E+01,1.370681946106707E+00
1965-04-13,9.958237125197864E+07,4.426965116068932E+07,-5.177527137016479E+06,-1.553741536049732E+01,3.340849148832422E+01,1.460008864278256E+00
1965-04-14,9.818641302966912E+07,4.712392486299377E+07,-5.047994458842216E+06,-1.676000305220375E+01,3.264455039160008E+01,1.536033017077985E+00
1965-04-15,9.668936524104553E+07,4.990784104257669E+07,-4.912539035670904E+06,-1.787436868192090E+01,3.178393698403693E+01,1.596863914398067E+00
1965-04-16,9.510128729715385E+07,5.261416502895786E+07,-4.772524318202712E+06,-1.886517215281852E+01,3.085313519648238E+01,1.641477893945252E+00
1965-04-17,9.343327479603639E+07,5.523808410179846E+07,-4.629362383907514E+06,-1.972388346689969E+01,2.988144133957817E+01,1.669778397428486E+00
1965-04-18,9.169684730512166E+07,5.777737500970796E+07,-4.484433259437233E+06,-2.044926185871551E+01,2.889919746391325E+01,1.682599758728355E+00
1965-04-19,8.990331381182931E+07,6.023241534850253E+07,-4.339006376846790E+06,-2.104739096378522E+01,2.793596211229725E+01,1.681654274837365E+00
1965-04-20,8.806315448978667E+07,6.260603820461474E+07,-4.194168948957868E+06,-2.153126791042824E+01,2.701872999310372E+01,1.669425788727615E+00
1965-04-21,8.618545643033949E+07,6.490323902539957E+07,-4.050765627147961E+06,-2.191997142342553E+01,2.617030911959322E+01,1.649016274757175E+00
1965-04-22,8.427743769562182E+07,6.713075268759213E+07,-3.909353116742905E+06,-2.223745969786894E+01,2.540795435753429E+01,1.623954782911810E+00
1965-04-23,8.234408866114427E+07,6.929652664878583E+07,-3.770172512991469E+06,-2.251107137643754E+01,2.474234068775620E+01,1.597980393355042E+00
1965-04-24,8.038795246122669E+07,7.140912240197802E+07,-3.633141039928876E+06,-2.276982106663493E+01,2.417693877488678E+01,1.574812417476199E+00
1965-04-25,7.840905786590321E+07,7.347708182367864E+07,-3.497863691186067E+06,-2.304259336236872E+01,2.370783090159210E+01,1.557921859253334E+00
1965-04-26,7.640500862052751E+07,7.550829714530593E+07,-3.363664058124028E+06,-2.335634552275771E+01,2.332397847499708E+01,1.550318073869818E+00
1965-04-27,7.437122373612595E+07,7.750942305515663E+07,-3.229632460572176E+06,-2.373442843285600E+01,2.300792477599377E+01,1.554363633826950E+00
1965-04-28,7.230131401148134E+07,7.948536686771236E+07,-3.094688440273367E+06,-2.419512825832713E+01,2.273689008183531E+01,1.571628692788726E+00
1965-04-29,7.018757175842275E+07,8.143888793513401E+07,-2.957653801231004E+06,-2.475051774868602E+01,2.248419236618184E+01,1.602793728949745E+00
1965-04-30,6.802154379647042E+07,8.337033081292652E+07,-2.817331737915397E+06,-2.540568726230701E+01,2.222090692735296E+01,1.647606599705447E+00
1965-05-01,6.579465270296897E+07,8.527750853412353E+07,-2.672587220950775E+06,-2.615840243210446E+01,2.191766372580694E+01,1.704896527688082E+00
1965-05-02,6.349882835984757E+07,8.715574319143169E+07,-2.522423733105931E+06,-2.699920937548917E+01,2.154647281378911E+01,1.772644166750965E+00
1965-05-03,6.112711120777547E+07,8.899806143276720E+07,-2.366051670835391E+06,-2.791198106235234E+01,2.108246652632472E+01,1.848103476924315E+00
1965-05-04,5.867419034115057E+07,9.079553302755322E+07,-2.202944234702740E+06,-2.887487155442633E+01,2.050545217717711E+01,1.927967978232832E+00
1965-05-05,5.613684354806749E+07,9.253773193509693E+07,-2.032877394782629E+06,-2.986161995824220E+01,1.980118055707112E+01,2.008571247167131E+00
1965-05-06,5.351425237601028E+07,9.421329183443214E+07,-1.855951488072060E+06,-3.084312460943738E+01,1.896225285970028E+01,2.086109431591987E+00
1965-05-07,5.080817292209548E+07,9.581052231279325E+07,-1.672593124842040E+06,-3.178919152782641E+01,1.798861070723235E+01,2.156872217224989E+00
1965-05-08,4.802295184173615E+07,9.731804820874022E+07,-1.483537281440772E+06,-3.267035055564669E+01,1.688757936693057E+01,2.217468163425103E+00
1965-05-09,4.516538650532688E+07,9.872543319156212E+07,-1.289790665113874E+06,-3.345962846361481E+01,1.567346149411303E+01,2.265030669310773E+00
1965-05-10,4.224443773361105E+07,1.000237496171945E+08,-1.092578578271940E+06,-3.413417093256988E+01,1.436670614278234E+01,2.297392012251072E+00
1965-05-11,3.927081252945781E+07,1.012060599740443E+08,-8.932785156878456E+05,-3.467661453259224E+01,1.299270368276291E+01,2.313214847526319E+00
1965-05-12,3.625644214885344E+07,1.022677806202396E+08,-6.933445369976610E+05,-3.507612506473001E+01,1.158028007196725E+01,2.312073151732227E+00
1965-05-13,3.321388723376830E+07,1.032069056883738E+08,-4.942270192901790E+05,-3.532903897337612E+01,1.015998226363008E+01,2.294477675146323E+00
1965-05-14,3.015570617518069E+07,1.040240775573118E+08,-2.972926762062162E+05,-3.543906873948642E+01,8.762259263242596E+00,2.261844351820328E+00
1965-05-15,2.709382511485388E+07,1.047224996433625E+08,-1.037497136560231E+05,-3.541705975047694E+01,7.415649711975966E+00,2.216407594293821E+00
1965-05-16,2.403894789286102E+07,1.053076968747826E+08,8.541732100086659E+04,-3.528031349068986E+01,6.145086474645871E+00,2.161083760458400E+00
1965-05-17,2.100004181055211E+07,1.057871384981184E+08,2.694990305850580E+05,-3.505151833934261E+01,4.970421575126103E+00,2.099293118333522E+00
1965-05-18,1.798393045424189E+07,1.061697462561513E+08,4.480958677320108E+05,-3.475735318801956E+01,3.905261385494213E+00,2.034751165048645E+00
1965-05-19,1.499501829540657E+07,1.064653179635592E+08,6.211339336689860E+05,-3.442684903898179E+01,2.956183056678124E+00,1.971242024924472E+00
1965-05-20,1.203516374667157E+07,1.066839016618146E+08,7.888609197984263E+05,-3.408960850170686E+01,2.122379931020509E+00,1.912387744204994E+00
1965-05-21,9.103708299473554E+06,1.068351585449886E+08,9.518224465832189E+05,-3.377399176854152E+01,1.395757519333745E+00,1.861427550118183E+00
1965-05-22,6.197659850966079E+06,1.069277535294555E+08,1.110820249538168E+06,-3.350537969329599E+01,7.614741507217536E-01,1.821020534291653E+00
1965-05-23,3.312018924927425E+06,1.069688106514539E+08,1.266854769029729E+06,-3.330461989390002E+01,1.988932887363687E-01,1.793083792149895E+00
1965-05-24,4.402277774544440E+05,1.069634665200685E+08,1.421055651581787E+06,-3.318675063898322E+01,-3.171105947449122E-01,1.778675887886395E+00
1965-05-25,-2.425285115549306E+06,1.069145490706766E+08,1.574604407487087E+06,-3.316008033886542E+01,-8.145722554148467E-01,1.777932750760617E+00
1965-05-26,-5.292498508747779E+06,1.068224012200682E+08,1.728653947791979E+06,-3.322567877692265E+01,-1.322678390794959E+00,1.790059911350875E+00
1965-05-27,-8.169166880114190E+06,1.066848601853771E+08,1.884249913987979E+06,-3.337731110977933E+01,-1.869940026307833E+00,1.813381550939433E+00
1965-05-28,-1.106220259280964E+07,1.064973937336298E+08,2.042258604409240E+06,-3.360181866527827E+01,-2.482406055241095E+00,1.845443372900399E+00
1965-05-29,-1.397710951981739E+07,1.062533850561247E+08,2.203305899066225E+06,-3.387992332198821E+01,-3.182026905546870E+00,1.883163023040871E+00
1965-05-30,-1.691750278718885E+07,1.059445488956833E+08,2.367730913970284E+06,-3.418740642443118E+01,-3.985268152526136E+00,1.923018886429646E+00
1965-05-31,-1.988474404070810E+07,1.055614535479079E+08,2.535557217818096E+06,-3.449659034922784E+01,-4.902058655956806E+00,1.961265748130130E+00
1965-06-01,-2.287771459663242E+07,1.050941168981457E+08,2.706483372974858E+06,-3.477803238158987E+01,-5.935137402437691E+00,1.994164167124451E+00
1965-06-02,-2.589274042944067E+07,1.045326401377956E+08,2.879893384323537E+06,-3.500232761451504E+01,-7.079838922511608E+00,2.018209576467560E+00
1965-06-03,-2.892367369088173E+07,1.038678405023643E+08,3.054886425584845E+06,-3.514191093362522E+01,-8.324330409514760E+00,2.030347139312783E+00
1965-06-04,-3.196212590962093E+07,1.030918444296592E+08,3.230324037180446E+06,-3.517274820539169E+01,-9.650286124342831E+00,2.028159258920548E+00
1965-06-05,-3.499783877143116E+07,1.021986049462197E+08,3.404891924294479E+06,-3.507581354042383E+01,-1.103395800642588E+01,2.010014308142490E+00
1965-06-06,-3.801916999018069E+07,1.011843117066635E+08,3.577172593442388E+06,-3.483826254690697E+01,-1.244757725191964E+01,1.975167508431782E+00
1965-06-07,-4.101366476137377E+07,1.000476686525414E+08,3.745724404876985E+06,-3.445423002469949E+01,-1.386100143905033E+01,1.923807806104675E+00
1965-06-08,-4.396867807066904E+07,9.879002232565330E+07,3.909162226852797E+06,-3.392520344937340E+01,-1.524350680788886E+01,1.857047886342936E+00
1965-06-09,-4.687201002789353E+07,9.741533297362581E+07,4.066234779987551E+06,-3.325994946060163E+01,-1.656561645060495E+01,1.776857932571069E+00
1965-06-10,-4.971251560172255E+07,9.592999016782229E+07,4.215893961671375E+06,-3.247399782380089E+01,-1.780085297821345E+01,1.685947168937156E+00
1965-06-11,-5.248065168990698E+07,9.434248413108890E+07,4.357351929377645E+06,-3.158871431596549E+01,-1.892730883451226E+01,1.587600407518427E+00
1965-06-12,-5.516892827959646E+07,9.266295276752743E+07,4.490122468013793E+06,-3.063001905092748E+01,-1.992893854654834E+01,1.485479565422874E+00
1965-06-13,-5.777223629902343E+07,9.090263196217887E+07,4.614044124612216E+06,-2.962682837753740E+01,-2.079649415556599E+01,1.383402252875861E+00
1965-06-14,-6.028803227907367E+07,8.907324261326794E+07,4.729283705273576E+06,-2.860931533829043E+01,-2.152804682916885E+01,1.285110931427094E+00
1965-06-15,-6.271636867270409E+07,8.718635171406735E+07,4.836319926558718E+06,-2.760709473804131E+01,-2.212906288772601E+01,1.194046716341794E+00
1965-06-16,-6.505976808949614E+07,8.525274638046345E+07,4.935908223473888E+06,-2.664744346813291E+01,-2.261202964731015E+01,1.113141613993285E+00
1965-06-17,-6.732294921811914E+07,8.328185892768092E+07,5.029028865031146E+06,-2.575366458031466E+01,-2.299565393101900E+01,1.044641860927108E+00
1965-06-18,-6.951242125088847E+07,8.128127798365003E+07,5.116821546039876E+06,-2.494369483798517E+01,-2.330368215700654E+01,9.899731347561458E-01
1965-06-19,-7.163597164067110E+07,7.925637537720188E+07,5.200510448239833E+06,-2.422904062567611E+01,-2.356341398481774E+01,9.496558537892374E-01
1965-06-20,-7.370207852225806E+07,7.721007147679287E+07,5.281324344862435E+06,-2.361410707297395E+01,-2.380400018701735E+01,9.232757281517125E-01
1965-06-21,-7.571928372169723E+07,7.514275321027049E+07,5.360416624753594E+06,-2.309596127397564E+01,-2.405462856885922E+01,9.095113558754022E-01
1965-06-22,-7.769556467776436E+07,7.305234968348335E+07,5.438790116922196E+06,-2.266454400991011E+01,-2.434270858412962E+01,9.062171792821889E-01
1965-06-23,-7.963774366356267E+07,7.093456070296627E+07,5.517231303483274E+06,-2.230331703598897E+01,-2.469216537409288E+01,9.105567411024875E-01
1965-06-24,-8.155097041923904E+07,6.878322418174705E+07,5.596257936309163E+06,-2.199030643271596E+01,-2.512194728293743E+01,9.191781127124603E-01
1965-06-25,-8.343830982778418E+07,6.659079993617263E+07,5.676083255206179E+06,-2.169947837052804E+01,-2.564483788519600E+01,9.284207953549561E-01
1965-06-26,-8.530045985799780E+07,6.434894028206825E+07,5.756598992946651E+06,-2.140236336650484E+01,-2.626664499168665E+01,9.345414760808612E-01
1965-06-27,-8.713561705266970E+07,6.204911254342771E+07,5.837378206742574E+06,-2.106982995895518E+01,-2.698581611285098E+01,9.339448704303219E-01
1965-06-28,-8.893949784037858E+07,5.968323541906768E+07,5.917697766611256E+06,-2.067389961393235E+01,-2.779350385364551E+01,9.234055736722571E-01
1965-06-29,-9.070551444480452E+07,5.724429030541867E+07,5.996579132282708E+06,-2.018949216274132E+01,-2.867407727803542E+01,9.002673906506242E-01
1965-06-30,-9.242509473563616E+07,5.472687019853920E+07,6.072844934932373E+06,-1.959599530463410E+01,-2.960604808658612E+01,8.626079875189969E-01
1965-07-01,-9.408812658502625E+07,5.212763260254474E+07,6.145187916100342E+06,-1.887856243590576E+01,-3.056335515586292E+01,8.093588231466278E-01
1965-07-02,-9.568349969848756E+07,4.944562872298424E+07,6.212248022456698E+06,-1.802905963141466E+01,-3.151692913570290E+01,7.403730448169661E-01
1965-07-03,-9.719971194224319E+07,4.668248876548506E+07,6.272692957549872E+06,-1.704660399710448E+01,-3.243644172240488E+01,6.564372057421597E-01
1965-07-04,-9.862550325299618E+07,4.384245193236647E+07,6.325297280663962E+06,-1.593766052874576E+01,-3.329213296351877E+01,5.592260873037898E-01
1965-07-05,-9.995047853083746E+07,4.093223917799842E+07,6.369015231281843E+06,-1.471569152996645E+01,-3.405660519103364E+01,4.512033783997627E-01
1965-07-06,-1.011656815842762E+08,3.796077637007067E+07,6.403042840028578E+06,-1.340037992789932E+01,-3.470647421283569E+01,3.354742653692604E-01
